origen,dest,tram,linia,type,length,speed,time,directed,geometry
M-L4-421,M-L4-422,Ciutadella | Vila Olímpica - Barceloneta,L4,Metro,896.9002142765947,6.944444444444445,02:09,False,"MULTILINESTRING ((2.19299071 41.38668674, 2.19246293 41.38579987, 2.19236331 41.385645409999995, 2.19231842 41.38558137, 2.1922703200000004 41.385516970000005, 2.1921657499999996 41.38539045000001, 2.192069090000001 41.38528739, 2.19191745 41.38514739, 2.19175117 41.38501718, 2.1915713599999997 41.3848976, 2.1915282300000003 41.3848717, 2.1914417600000005 41.38482257999999, 2.19134354 41.38477042000001, 2.19123353 41.38471540999999, 2.1911120200000003 41.38465742, 2.1892218900000002 41.38378277000001, 2.1886869600000005 41.383536979999995, 2.18855909 41.38347890000001, 2.1880276799999994 41.38324326, 2.18545414 41.38212356999999, 2.18497 41.38190006, 2.1847879500000005 41.38180965))"
M-L4-422,M-L4-423,Barceloneta - Jaume I,L4,Metro,679.1932887177729,6.944444444444445,01:37,False,"MULTILINESTRING ((2.1847879500000005 41.38180965, 2.18406155 41.381448909999996, 2.18373333 41.381295539999996, 2.18361904 41.38124541, 2.1835225499999997 41.38120764, 2.1834382000000003 41.38117956, 2.1833442900000004 41.38115459, 2.1831942 41.381127670000005, 2.18304077 41.38111542, 2.18288652 41.38111805, 2.18273398 41.38113552, 2.1825856600000004 41.38116752999999, 2.182444 41.381213560000006, 2.18231131 41.38127286, 2.18220146 41.38133671999999, 2.18213053 41.38138649, 2.18205508 41.381445009999986, 2.18172547 41.38170886, 2.18127693 41.38205558, 2.18067857 41.3824975, 2.18057524 41.382576410000006, 2.18041606 41.38270349, 2.17853146 41.38412627))"
M-L4-423,M-L4-424,Jaume I - Urquinaona,L4,Metro,601.7677253704403,6.944444444444445,01:26,False,"MULTILINESTRING ((2.17853146 41.38412627, 2.1768238899999997 41.38541695999999, 2.17650655 41.38565251999999, 2.17601308 41.38602254, 2.1757245000000003 41.38624502999999, 2.175064330000001 41.386737339999996, 2.17344472 41.38796059))"
M-L4-424,M-L4-425,Urquinaona - Passeig de Gràcia,L4,Metro,583.96954600276,6.944444444444445,01:24,False,"MULTILINESTRING ((2.17344472 41.38796059, 2.17302894 41.38827404, 2.1729595500000003 41.38832256999999, 2.1728893 41.388365750000006, 2.17276696 41.38842604999999, 2.1726352099999997 41.38847381, 2.1725569400000007 41.3884956, 2.17238973 41.388530579999994, 2.1722248299999998 41.38855073, 2.1720688400000006 41.38855643999999, 2.1719512100000005 41.38855179, 2.1717758599999994 41.38853219, 2.17168052 41.388515240000004, 2.17156666 41.388490110000006, 2.1710897599999996 41.38836678999999, 2.1710091 41.38834786, 2.17095056 41.388336120000005, 2.1709017599999996 41.38832798, 2.1707821600000003 41.3883144, 2.1707333100000006 41.38831086, 2.17046805 41.388298539999994, 2.1703829200000007 41.388298049999996, 2.1702009800000006 41.38830768999999, 2.1700331900000003 41.388329809999995, 2.16987003 41.38835997999999, 2.1697736200000004 41.38838249999999, 2.16963295 41.388428190000006, 2.1695012000000005 41.388487050000016, 2.1693805200000003 41.38855810999999, 2.16933938 41.38858704999999, 2.1692522699999994 41.388657200000004, 2.16917514 41.38873137, 2.1691492500000003 41.38875894, 2.1689999100000006 41.38893274000001, 2.1688184700000006 41.38916521, 2.1686906499999994 41.38932194, 2.1686155400000002 41.3894056, 2.16847724 41.389538669999986, 2.1684056400000005 41.38959908999998, 2.1680051199999997 41.38992317, 2.16784526 41.39005806))"
M-L4-425,M-L4-426,Passeig de Gràcia - Girona,L4,Metro,665.2565051788335,6.944444444444445,01:35,False,"MULTILINESTRING ((2.16784526 41.39005806, 2.1676355999999997 41.39025384, 2.1674434600000003 41.39045619, 2.167424 41.39047866000001, 2.16734861 41.39058199, 2.16729066 41.390691509999996, 2.16725101 41.390805560000004, 2.16723029 41.39092242, 2.1672287900000002 41.39104032000001, 2.1672353600000003 41.39109984, 2.16725352 41.3911899, 2.1672886900000004 41.39131386, 2.1674793900000004 41.39192931999999, 2.1675320400000007 41.39208702, 2.1675654899999994 41.39217400999999, 2.1676029800000003 41.39225901999999, 2.16769121 41.39242002000001, 2.16779218 41.392564629999995, 2.16790997 41.39270185000001, 2.1680436100000002 41.392830569999994, 2.1681350800000003 41.39290688, 2.16826092 41.393003790000016, 2.1695945400000003 41.39400504999998, 2.17082399 41.39492099))"
M-L4-426,M-L4-427,Girona - Verdaguer,L4,Metro,772.1985321609701,6.944444444444445,01:51,False,"MULTILINESTRING ((2.17082399 41.39492099, 2.17103024 41.395074849999986, 2.17147501 41.39541248, 2.17159783 41.3955093, 2.171670529999999 41.39556962000001, 2.1717870300000004 41.39568008999999, 2.1718875600000005 41.39579913, 2.17197101 41.395925420000005, 2.172036470000001 41.3960576, 2.1720832200000006 41.396194200000004, 2.1721107600000003 41.39633374, 2.1721187900000003 41.39647426, 2.17210728 41.39661203000001, 2.17207639 41.39674810000001, 2.1720598299999994 41.39679851000002, 2.17194996 41.397104899999995, 2.1718807 41.39725802, 2.1717932499999995 41.39740575, 2.17168832 41.39754688000001, 2.1715667700000005 41.39768025, 2.17149137 41.39775151999999, 2.1713969100000003 41.39783194, 2.17123096 41.39796094, 2.1689824100000004 41.39966130999999, 2.1685502699999994 41.399992929999996, 2.1680600200000004 41.40036495))"
M-L4-427,M-L4-428,Verdaguer - Joanic,L4,Metro,827.9084919970232,6.944444444444445,01:59,False,"MULTILINESTRING ((2.1680600200000004 41.40036495, 2.1677167500000003 41.40062332000001, 2.1670779500000004 41.40110029, 2.16431623 41.40318957000001, 2.1641767 41.40330173, 2.16406836 41.40339689, 2.1639595500000004 41.40350417, 2.1638284500000005 41.40365454999999, 2.1637140700000006 41.403812470000005, 2.16361716 41.40397689000001, 2.16356924 41.404074739999984, 2.1635253500000005 41.40417827999999, 2.16348936 41.40427397, 2.16345018 41.404387549999996, 2.1631605 41.40526665000001, 2.1631222700000006 41.40538985, 2.16309514 41.40549676, 2.16308182 41.40556881999999, 2.1630735799999994 41.40563975999999, 2.1630717800000006 41.405779829999986, 2.1630891300000004 41.40591931, 2.1631132399999995 41.40602166, 2.16322503 41.4064269))"
M-L4-428,M-L4-429,Joanic - Alfons X,L4,Metro,753.6276911477046,6.944444444444445,01:48,False,"MULTILINESTRING ((2.16322503 41.4064269, 2.1635455500000003 41.40761905, 2.16448989 41.411048730000005, 2.1645243600000006 41.41116336000001, 2.1645586900000002 41.41125973, 2.16459516 41.41134394, 2.1646372 41.41142378000001, 2.16472062 41.41155003000001, 2.1648211000000006 41.41166900999998, 2.16493757 41.41177943999999, 2.16506872 41.41188008999999, 2.1652131300000006 41.41196988, 2.16536922 41.41204780999999, 2.16546454 41.41208731, 2.1655622500000002 41.412122919999995, 2.1657057199999996 41.412169590000005, 2.1661161100000004 41.412294249999995, 2.1663823200000003 41.41237708))"
M-L4-429,M-L4-430,Alfons X - Guinardó | Hospital de Sant Pau,L4,Metro,771.1263770070939,6.944444444444445,01:51,False,"MULTILINESTRING ((2.1663823200000003 41.41237708, 2.16698793 41.412565529999995, 2.16720129 41.41263403, 2.1676569499999996 41.41277209999999, 2.1680810900000003 41.41288685, 2.16880176 41.41306678, 2.1693254000000004 41.413194340000004, 2.16948372 41.41323445, 2.16963114 41.41327606, 2.16973474 41.413309299999995, 2.1698602699999996 41.41335468000001, 2.1700065200000003 41.41341462, 2.1701906500000003 41.41349775999999, 2.17272029 41.41468431, 2.1728303400000004 41.41473784, 2.1729178 41.414783979999996, 2.1729436200000003 41.41479857, 2.1730669600000003 41.41487638, 2.17319786 41.41497681, 2.1733121 41.41508489999999, 2.17338451 41.415166549999995, 2.1734640600000006 41.41526653, 2.1737442799999998 41.41563522999999, 2.17398699 41.415963059999996))"
M-L4-430,M-L4-431,Guinardó | Hospital de Sant Pau - Maragall,L4,Metro,865.8300449087378,6.944444444444445,02:04,False,"MULTILINESTRING ((2.17398699 41.415963059999996, 2.1742932899999996 41.41637681000001, 2.1744771399999996 41.41663021, 2.1745487600000004 41.416724370000004, 2.17458833 41.416773250000006, 2.1746577 41.41685281, 2.17480075 41.41699644999999, 2.17491085 41.417092309999994, 2.1749936600000006 41.41715797, 2.1755564199999995 41.41757856000001, 2.1756814900000006 41.41767488, 2.1757817200000003 41.417757810000005, 2.17593138 41.41789849999999, 2.17606552 41.418047800000004, 2.17618326 41.41820474, 2.17628385 41.4183683, 2.1763666100000005 41.41853742000001, 2.1764310500000006 41.41871101000001, 2.1764553199999996 41.41879541000001, 2.1764809399999994 41.41890134999999, 2.17735926 41.42292474999999, 2.17739692 41.423104470000006))"
M-L4-431,M-L4-432,Maragall - Llucmajor,L4,Metro,1667.8339926794433,6.944444444444445,04:00,False,"MULTILINESTRING ((2.17739692 41.423104470000006, 2.1774258800000004 41.423275409999995, 2.1774514600000003 41.42352252999999, 2.17745792 41.42377036, 2.17744479 41.424022699999995, 2.17735156 41.42493339, 2.17733017 41.42518766999999, 2.1772459200000003 41.42691756, 2.17723822 41.42700708000001, 2.17722964 41.42707845, 2.1772022999999994 41.42722874, 2.17714518 41.42742818000001, 2.1770743799999996 41.42760157, 2.1769861100000005 41.427767169999996, 2.1769353500000004 41.42784758, 2.17681339 41.42801499, 2.17674026 41.42810279, 2.17669379 41.42815433999999, 2.1765701899999996 41.42827647000001, 2.17647673 41.42835761, 2.17635414 41.42845559, 2.17596912 41.428751180000006, 2.17587139 41.42883096, 2.1757803899999995 41.42891066, 2.17571544 41.42897219, 2.1755756900000005 41.429121519999995, 2.1754674 41.429258, 2.17538993 41.42937061, 2.17531881 41.42948534, 2.1752332200000004 41.42963446000001, 2.17366264 41.432455369999985, 2.1725192900000003 41.434503279999994, 2.1724563899999993 41.43462053, 2.1724063900000004 41.43472242, 2.1723656599999996 41.43481735, 2.1723338900000004 41.43490619, 2.1722927300000006 41.43506584, 2.1722710200000006 41.435227639999994, 2.17226895 41.43539026999999, 2.17228655 41.43555236, 2.1723236599999995 41.43571257, 2.17237998 41.43586959, 2.17245503 41.436022089999994, 2.17254821 41.43616881999999, 2.1726254699999994 41.436269489999994, 2.17265137 41.436300149999994, 2.1727260200000003 41.43638252999999, 2.17281886 41.43647707, 2.1733434 41.43698465))"
M-L4-432,M-L4-433,Llucmajor - Via Júlia,L4,Metro,872.6021998440156,6.944444444444445,02:05,False,"MULTILINESTRING ((2.1733434 41.43698465, 2.17464019 41.438238080000005, 2.1747837899999998 41.43838173999999, 2.1748986400000003 41.43850456, 2.17506878 41.438706799999984, 2.17522241 41.43891639999999, 2.1752822900000006 41.439007110000006, 2.17535278 41.43912112000001, 2.1757440600000004 41.439784530000004, 2.17583899 41.43994041, 2.17592299 41.440068110000006, 2.17602067 41.44020203, 2.17607156 41.4402664, 2.17618096 41.44039604, 2.17670194 41.44099338000001, 2.1768373799999994 41.44114394999999, 2.17707673 41.44138936, 2.1773334 41.44163615, 2.17745094 41.441754239999995, 2.1776209500000006 41.44194389999999, 2.1777746600000003 41.44214130000001, 2.17791141 41.442345640000006, 2.1780257199999995 41.44254656999999, 2.1780639 41.44262206000001, 2.17810815 41.44271507, 2.1781618 41.44283430000001, 2.17854996 41.44373023))"
M-L4-433,M-L4-434,Via Júlia - Trinitat Nova,L4,Metro,702.8247570222843,6.944444444444445,01:41,False,"MULTILINESTRING ((2.17854996 41.44373023, 2.1789246800000006 41.44459636999999, 2.17897366 41.44471655, 2.17901184 41.44482238999999, 2.1790484499999994 41.444947219999996, 2.179078360000001 41.44507979999999, 2.1791030700000005 41.445213349999996, 2.1792073599999995 41.44581302, 2.1792336700000003 41.44593832999999, 2.17925137 41.44600067, 2.1792740700000004 41.44606341999999, 2.17930194 41.446124049999995, 2.17936507 41.44622788, 2.179394960000001 41.44626767999999, 2.1794269900000005 41.446306410000005, 2.1795030200000003 41.44638841, 2.1795834800000002 41.446467359999986, 2.1800575400000004 41.44692085999999, 2.1801016700000004 41.446965330000005, 2.18021256 41.447088359999995, 2.18026949 41.447159299999996, 2.1806127900000005 41.447609079999985, 2.18069827 41.44771797, 2.1807805999999994 41.447814900000004, 2.1808211400000004 41.447858929999995, 2.1808985900000004 41.44793678999999, 2.1809669499999997 41.448000060000005, 2.1810531999999996 41.44807539, 2.181492960000001 41.44844409999999, 2.18153194 41.448474159999996, 2.1816220699999995 41.44853675000002, 2.18183686 41.44867115, 2.1819846199999997 41.44877918, 2.1824343199999996 41.44915618999999))"
M-L5-509,M-L5-510,Cornellà Centre - Gavarra,L5,Metro,781.8887005087131,6.944444444444445,01:52,False,"MULTILINESTRING ((2.0704280900000005 41.35728982, 2.0713141600000005 41.357323869999995, 2.0715761000000006 41.35732598, 2.0717899 41.357317, 2.0718778500000004 41.35730946, 2.0719937 41.35729265, 2.07212612 41.357269699999996, 2.0723777699999997 41.35721486, 2.0724863700000005 41.35718645, 2.07371551 41.35684826000001, 2.07390507 41.35680366999999, 2.07406528 41.35677346, 2.0741783 41.35675921, 2.0742614799999997 41.35675186, 2.0745015700000002 41.35673918999999, 2.0752001599999996 41.35673228000001, 2.07553834 41.35673859, 2.07562643 41.356742679999996, 2.0758551699999996 41.35676265000001, 2.07608089 41.35679698, 2.07630201 41.35684541, 2.0765087600000003 41.35690495, 2.07660155 41.35693496, 2.07673293 41.35698030000001, 2.0768247300000007 41.35701551, 2.07926872 41.357993320000006))"
M-L5-510,M-L5-511,Gavarra - Sant Ildefons,L5,Metro,789.3102489126879,6.944444444444445,01:53,False,"MULTILINESTRING ((2.07926872 41.357993320000006, 2.080056 41.35830886000001, 2.08018335 41.358368999999996, 2.080257190000001 41.358407629999995, 2.0804011 41.35849463, 2.0805319299999994 41.35859266, 2.0806481800000007 41.35870062, 2.0807485399999996 41.358817269999996, 2.08083188 41.3589413, 2.0808972400000005 41.3590713, 2.0809439000000003 41.35920579999999, 2.08097132 41.35934326999999, 2.0809783000000004 41.35942426999999, 2.080980450000001 41.35951941999999, 2.0809710200000002 41.35965486999999, 2.0809298599999995 41.35998271999999, 2.08092042 41.36011822, 2.08092599 41.36025319, 2.0809411200000003 41.360360969999995, 2.0809781700000003 41.36050197, 2.08103425 41.36063935999999, 2.0811088 41.36077166999999, 2.0811575700000002 41.36084202, 2.08195373 41.36191491, 2.08198691 41.36195836999999, 2.08207358 41.36206173, 2.0821606100000003 41.362157870000004, 2.0823017400000006 41.36229497, 2.0824576 41.3624227, 2.0826271 41.36254015000001, 2.0828090499999994 41.362646500000004, 2.0829352400000003 41.36271336000001, 2.08300332 41.362746869999995, 2.0843927900000003 41.36338108000001))"
M-L5-511,M-L5-512,Sant Ildefons - Can Boixeres,L5,Metro,692.8197098512437,6.944444444444445,01:39,False,"MULTILINESTRING ((2.0843927900000003 41.36338108000001, 2.08719754 41.364661559999995, 2.08744713 41.364772470000005, 2.0878376100000002 41.364934, 2.08924084 41.36548906, 2.0894226699999994 41.36556249, 2.0898376900000004 41.36574182999999, 2.0902428700000004 41.36593352, 2.09150609 41.366570749999994))"
M-L5-512,M-L5-513,Can Boixeres - Can Vidalet,L5,Metro,857.6155838323672,6.944444444444445,02:03,False,"MULTILINESTRING ((2.09150609 41.366570749999994, 2.09830722 41.37000300999999, 2.09838062 41.370041959999995, 2.09851726 41.370126570000004, 2.09855304 41.37015105, 2.0986734300000003 41.37024196, 2.09878974 41.37034989, 2.0988337799999996 41.370397739999994, 2.09886635 41.37043486, 2.0989325100000005 41.37051641000001, 2.0989881499999994 41.37059699, 2.099180579999999 41.37089810000001, 2.09944503 41.37127879999999))"
M-L5-513,M-L5-514,Can Vidalet - Pubilla Cases,L5,Metro,790.3151992241467,6.944444444444445,01:53,False,"MULTILINESTRING ((2.09944503 41.37127879999999, 2.10034553 41.372575420000004, 2.10037254 41.37261289999999, 2.10047315 41.372732290000016, 2.100512300000001 41.37277245999999, 2.10060633 41.372859860000005, 2.1007376900000003 41.37296089, 2.1008823600000004 41.37305102, 2.1010387500000003 41.37312927999999, 2.10120512 41.37319477999999, 2.10137969 41.37324682, 2.10156052 41.37328484, 2.1017456400000003 41.37330841, 2.1018204300000005 41.37331375, 2.1019606600000005 41.373318499999996, 2.102140650000001 41.37331388999999, 2.10509877 41.373140719999995, 2.10520097 41.37313640000001, 2.10541553 41.37313807, 2.10556233 41.37314753, 2.10573387 41.37317086, 2.1058811499999996 41.37320325, 2.1059144199999995 41.37321193999999, 2.10607376 41.37326005999999, 2.1062081799999994 41.37331165999999, 2.10629469 41.37334873, 2.10642946 41.373415060000006, 2.10720906 41.37383759))"
M-L5-514,M-L5-555,Pubilla Cases - Ernest Lluch,L5,Metro,485.24318636922317,6.944444444444445,01:09,False,"MULTILINESTRING ((2.10720906 41.37383759, 2.10802504 41.374279959999996, 2.1081369700000003 41.37434671999999, 2.10822154 41.37440172, 2.10835292 41.374502740000004, 2.10902322 41.37508781999999, 2.10912928 41.37517609, 2.1092937100000007 41.375299610000006, 2.1094781800000004 41.37541812, 2.1096745700000006 41.37552522, 2.10988162 41.375620229999996, 2.1100980600000003 41.37570255, 2.11032249 41.37577164999999, 2.1105534900000005 41.37582709999999, 2.11078962 41.375868549999986, 2.1110293700000002 41.37589574, 2.11122337 41.37590712, 2.1113706300000006 41.37591135, 2.1120273099999998 41.37589761))"
M-L5-555,M-L5-515,Ernest Lluch - Collblanc,L5,Metro,599.6900466187524,6.944444444444445,01:26,False,"MULTILINESTRING ((2.1120273099999998 41.37589761, 2.1121557 41.37589473999999, 2.11344713 41.375862610000006, 2.11417668 41.375849429999995, 2.1173510800000006 41.3757801, 2.1191953199999998 41.37574349999999))"
M-L5-515,M-L5-516,Collblanc - Badal,L5,Metro,686.5593402715471,6.944444444444445,01:38,False,"MULTILINESTRING ((2.1191953199999998 41.37574349999999, 2.12061686 41.37572097999999, 2.1213748000000003 41.37571123, 2.12740211 41.375580629999995))"
M-L5-516,M-L5-517,Badal - Plaça de Sants,L5,Metro,654.9359481836832,6.944444444444445,01:34,False,"MULTILINESTRING ((2.12740211 41.375580629999995, 2.13388839 41.37544527, 2.1340706800000007 41.375446409999995, 2.13413087 41.375448780000006, 2.1342964200000005 41.37546461, 2.13445839 41.37549481999999, 2.1345015799999993 41.37550548000001, 2.13454226 41.37551606, 2.13472334 41.37556946, 2.1348074800000005 41.37559877999999, 2.1351589400000006 41.37572752999999))"
M-L5-517,M-L5-518,Plaça de Sants - Sants Estació,L5,Metro,655.1508897616517,6.944444444444445,01:34,False,"MULTILINESTRING ((2.1351589400000006 41.37572752999999, 2.1355323899999994 41.37586439999999, 2.13571394 41.37593292, 2.1357827400000002 41.37596116999999, 2.1359054700000004 41.37602428, 2.1359780000000006 41.3760709, 2.1361196700000002 41.37617908, 2.13621273 41.376265419999996, 2.13666412 41.37672123, 2.1368193500000006 41.376865259999995, 2.1382688000000005 41.378116999999996, 2.1383276600000003 41.37817354, 2.13835668 41.37820469999999, 2.1384392199999995 41.37830231, 2.1385221200000006 41.37842544, 2.1385749600000006 41.37852586999999, 2.1386869 41.37876733, 2.13870659 41.378805979999996, 2.1387431699999997 41.37887051, 2.1388265000000004 41.37899177999999, 2.13892672 41.37910553999998, 2.1390427000000005 41.37921047999999, 2.1391730599999996 41.37930535, 2.13931385 41.37938778000001, 2.14039813 41.37995553999999))"
M-L5-518,M-L5-519,Sants Estació - Entença,L5,Metro,678.4707303300947,6.944444444444445,01:37,False,"MULTILINESTRING ((2.14039813 41.37995553999999, 2.1415088200000003 41.38053614, 2.1416563400000004 41.38061965000001, 2.14174204 41.38067475999999, 2.14179504 41.38071144, 2.1419083600000004 41.38080371000001, 2.14200669 41.38090527, 2.14202724 41.38092953000002, 2.1421152699999997 41.381044200000005, 2.14219879 41.38118065999999, 2.14224135 41.38126781999999, 2.14253461 41.38192954, 2.14257719 41.38201672, 2.1426607 41.38215319, 2.1426947200000006 41.38220054000001, 2.1427329 41.38225, 2.142832380000001 41.38235783, 2.14290881 41.38242983999999, 2.1429623499999995 41.38247478, 2.1456185900000007 41.38446686000001))"
M-L5-519,M-L5-520,Entença - Hospital Clínic,L5,Metro,648.0933764785932,6.944444444444445,01:33,False,"MULTILINESTRING ((2.1456185900000007 41.38446686000001, 2.1470278500000006 41.38552333999999, 2.1473056000000006 41.38573793999999, 2.14812341 41.386389230000006, 2.1482318900000004 41.386474510000006, 2.14838887 41.38659404, 2.15108107 41.38860775999999))"
M-L5-520,M-L5-521,Hospital Clínic - Diagonal,L5,Metro,915.5290133746435,6.944444444444445,02:11,False,"MULTILINESTRING ((2.15108107 41.38860775999999, 2.1545990600000002 41.39123964, 2.15590911 41.39222234999999, 2.157031940000001 41.39306697999999, 2.1574387799999997 41.39337498, 2.1588295199999994 41.39443462))"
M-L5-521,M-L5-522,Diagonal - Verdaguer,L5,Metro,869.436134780981,6.944444444444445,02:05,False,"MULTILINESTRING ((2.1588295199999994 41.39443462, 2.1598753600000005 41.39523269000001, 2.16015684 41.39544093999999, 2.16050014 41.3956829, 2.16067492 41.39580976, 2.16094291 41.3960207, 2.16114328 41.39618730000001, 2.1613470999999995 41.39634755, 2.16192643 41.39678365, 2.16213722 41.39693087, 2.1623969200000004 41.39709394, 2.1626685800000005 41.39724559999999, 2.1629512800000006 41.39738531999999, 2.1632441200000003 41.39751266999999, 2.1635461400000002 41.39762722, 2.1638563500000005 41.39772859999999, 2.1640938700000008 41.39779582, 2.1642021400000004 41.39782400000001, 2.1658277600000004 41.39822283, 2.16602975 41.39828324999999, 2.1661569000000003 41.39833008, 2.1663113700000003 41.39840159999999, 2.1663878700000003 41.39844392999998, 2.16648002 41.39850014, 2.16656377 41.39855864999999, 2.16708943 41.398951749999995))"
M-L5-522,M-L5-523,Verdaguer - Sagrada Família,L5,Metro,769.2444693958871,6.944444444444445,01:50,False,"MULTILINESTRING ((2.16708943 41.398951749999995, 2.17361767 41.40383491))"
M-L5-523,M-L5-524,Sagrada Família - Sant Pau | Dos de Maig,L5,Metro,845.642205988833,6.944444444444445,02:01,False,"MULTILINESTRING ((2.17361767 41.40383491, 2.1741329500000006 41.40422086000001, 2.1742312100000003 41.40430944999999, 2.17431361 41.40440677, 2.1743788099999994 41.40451123, 2.17439903 41.40455263, 2.17443094 41.40463225, 2.17445882 41.40474574999999, 2.17446804 41.40483147999999, 2.17447065 41.40490009999999, 2.1744382300000002 41.406801959999996, 2.17442729 41.40707787000001, 2.17431874 41.40881934, 2.1743168499999994 41.40886978, 2.1743198800000005 41.40896791, 2.17432654 41.40904183, 2.1743541600000005 41.40918171, 2.1744010499999997 41.40931865000001, 2.1744666999999995 41.40945115999999, 2.1745503800000003 41.40957775999999, 2.17465118 41.409697099999995, 2.1747218300000006 41.40976758999999, 2.1747966 41.40983568000001, 2.17487899 41.409901340000005, 2.1760160300000004 41.41075328))"
M-L5-524,M-L5-525,Sant Pau | Dos de Maig - Camp de l'Arpa,L5,Metro,662.2300705561402,6.944444444444445,01:35,False,"MULTILINESTRING ((2.1760160300000004 41.41075328, 2.17652494 41.41114113999999, 2.1769482399999998 41.41147341999999, 2.17742789 41.41185607999999, 2.1803084000000004 41.41416676, 2.1805960400000006 41.41439141000001, 2.18074824 41.41450556, 2.1814972100000003 41.41505961))"
M-L5-525,M-L5-526,Camp de l'Arpa - La Sagrera,L5,Metro,865.8437743238857,6.944444444444445,02:04,False,"MULTILINESTRING ((2.1814972100000003 41.41505961, 2.1821456399999994 41.4155388, 2.1825446000000004 41.41582655999999, 2.18505797 41.41761156999999, 2.18526015 41.417758559999996, 2.18544625 41.41790017, 2.18573262 41.41811467000001, 2.1860370499999995 41.418336379999985, 2.18613879 41.418423329999996, 2.1862155899999998 41.41849523, 2.1863159699999994 41.418608959999986, 2.1863994200000008 41.41873017999999, 2.1864649800000002 41.41885749, 2.18651187 41.41898939000001, 2.1865327700000003 41.41907692000001, 2.1865542300000005 41.41920487, 2.18656215 41.41934044999999, 2.18656401 41.42000192999999, 2.1865667700000007 41.420212279999994, 2.1865797800000006 41.42076671, 2.1865821300000006 41.421296369999986))"
M-L5-526,M-L5-527,La Sagrera - Congrés,L5,Metro,592.7897208514468,6.944444444444445,01:25,False,"MULTILINESTRING ((2.1865821300000006 41.421296369999986, 2.18658469 41.42189481999999, 2.1865734300000006 41.42200993, 2.18656311 41.42205689, 2.1865337 41.42216583999999, 2.18648383 41.42229168, 2.1864251500000003 41.422397610000004, 2.18639859 41.422438459999995, 2.18631374 41.422546710000006, 2.1862127700000005 41.42264682, 2.18609704 41.42273742999999, 2.1859681100000006 41.422817310000006, 2.18582774 41.42288539999999, 2.1856778200000004 41.42294075, 2.18552037 41.42298261999999, 2.1854530400000005 41.4229965, 2.1853386600000007 41.423017540000004, 2.18514416 41.42304322999999, 2.18118622 41.42344043000001))"
M-L5-527,M-L5-528,Congrés - Maragall,L5,Metro,461.6654860568914,6.944444444444445,01:06,False,"MULTILINESTRING ((2.18118622 41.42344043000001, 2.1783854600000003 41.423721849999986, 2.17826643 41.42373689, 2.1780845 41.42377220000001, 2.1779189400000005 41.42381638, 2.1777884000000003 41.423859289999996, 2.1776565200000007 41.423918189999995, 2.1775048000000004 41.42400194, 2.1773556199999997 41.42410179, 2.17722014 41.42421216000001, 2.1770957700000007 41.42432990999999, 2.17687534 41.424556200000005, 2.17667083 41.42479079999999, 2.1766354899999993 41.42483415, 2.1765746200000002 41.42491295000001, 2.17648623 41.42504582000001))"
M-L5-528,M-L5-529,Maragall - Virrei Amat,L5,Metro,537.8407260318656,6.944444444444445,01:17,False,"MULTILINESTRING ((2.17648623 41.42504582000001, 2.17646835 41.425072699999994, 2.17637996 41.42523852, 2.17631008 41.425409269999996, 2.1759572299999994 41.42643088, 2.17564763 41.42731889000001, 2.1756187199999997 41.427406229999995, 2.1755894 41.42750612, 2.1755610100000005 41.42761414, 2.1755294000000003 41.42779122, 2.1755268500000002 41.42781322, 2.17551541 41.427939079999994, 2.17548018 41.428457509999994, 2.17547195 41.42854511, 2.1754510799999998 41.428676059999994, 2.1754311800000004 41.42877236999999, 2.17538075 41.42894969, 2.1753115200000006 41.42912338, 2.1752239400000004 41.429292319999995, 2.175118580000001 41.4294554, 2.17499612 41.42961156999999, 2.1749111700000006 41.429702330000005))"
M-L5-529,M-L5-530,Virrei Amat - Vilapicina,L5,Metro,636.2383498162131,6.944444444444445,01:31,False,"MULTILINESTRING ((2.1749111700000006 41.429702330000005, 2.1748573600000003 41.42975983000001, 2.1747120000000004 41.42989184, 2.1746254699999996 41.42996444999999, 2.1744913400000003 41.43006349, 2.1743966400000003 41.430122229999995, 2.17433908 41.43015509999999, 2.1741986800000004 41.43022315999999, 2.1740487199999996 41.4302785, 2.1738912500000005 41.43032036, 2.1738005000000005 41.430337709999996, 2.1737414200000003 41.43034680000002, 2.1735436499999996 41.430367419999996, 2.17340852 41.43037306000001, 2.16761908 41.430465070000004))"
